"","Cong","X","X.1","X.2","State","X.3","Name","Dim1","Dim2","X.4","X.5","X.6","X0.714"
"6917",93,3388,42,0,"ARKANSA",100,"FULBRIGHT J",-0.7133,1.424,-257.44006,576,128,0.764
"6918",93,10777,71,0,"CALIFOR",100,"TUNNEY J",-0.2903,-0.2164,-241.18814,895,114,0.786
"6919",93,12103,71,0,"CALIFOR",100,"CRANSTON A",-0.3649,0.0292,-215.77414,896,88,0.743
"6920",93,14104,62,0,"COLORAD",100,"HASKELL F",-0.421,0.51,-268.53702,906,117,0.717
"6921",93,10514,62,0,"COLORAD",200,"DOMINICK P",0.3351,-0.5427,-264.59146,796,119,0.625
"6922",93,12032,1,0,"CONNECT",200,"WEICKER L",0.1322,-0.8857,-428.78983,912,216,0.735
"6923",93,7847,1,0,"CONNECT",100,"RIBICOFF A",-0.3324,-0.1722,-290.61584,944,129,0.66
"6924",93,14101,11,0,"DELAWAR",100,"BIDEN J",-0.4132,0.5589,-367.09985,885,177,0.591
"6925",93,11044,11,0,"DELAWAR",200,"ROTH W",0.298,-0.6519,-501.03931,953,237,0.736
"6926",93,10593,43,0,"FLORIDA",200,"GURNEY E",0.3067,-0.0853,-265.31561,867,128,0.653
"6927",93,13101,43,0,"FLORIDA",100,"CHILES L",-0.2083,0.5683,-386.79468,907,192,0.748
"6928",93,9174,44,0,"GEORGIA",100,"TALMADGE H",-0.0898,0.8877,-256.91544,884,107,0.728
"6929",93,14108,44,0,"GEORGIA",100,"NUNN S",-0.0896,0.779,-312.34247,982,144,0.691
"6930",93,3255,82,0,"HAWAII",200,"FONG H",0.1932,-0.5737,-303.02362,821,132,0.762
"6931",93,4812,82,0,"HAWAII",100,"INOUYE D",-0.3033,0.1314,-210.42509,775,103,0.687
"6932",93,11029,63,0,"IDAHO",200,"MCCLURE J",0.4787,-0.2378,-318.61331,848,155,0.727
"6933",93,1721,63,0,"IDAHO",100,"CHURCH F",-0.3584,0.4303,-256.2522,804,110,0.769
"6934",93,13102,21,0,"ILLINOI",100,"STEVENSON A",-0.3216,-0.0856,-255.04678,969,110,0.694
"6935",93,11205,21,0,"ILLINOI",200,"PERCY C",0.0578,-0.8742,-320.99875,878,155,0.771
"6936",93,10800,22,0,"INDIANA",100,"BAYH B",-0.4027,0.1802,-211.54887,814,86,0.696
"6937",93,4154,22,0,"INDIANA",100,"HARTKE V",-0.4328,0.4534,-295.69913,817,135,0.776
"6938",93,12106,31,0,"IOWA",100,"HUGHES H",-0.5508,0.379,-211.40192,833,97,0.801
"6939",93,14102,31,0,"IOWA",100,"CLARK D",-0.5364,0.1226,-218.55003,984,90,0.698
"6940",93,10817,32,0,"KANSAS",200,"PEARSON J",0.062,-0.5318,-308.81577,859,147,0.682
"6941",93,10513,32,0,"KANSAS",200,"DOLE R",0.2648,-0.4531,-360.08374,942,164,0.7
"6942",93,14106,51,0,"KENTUCK",100,"HUDDLESTON",-0.2979,0.5473,-301.33957,846,143,0.635
"6943",93,12102,51,0,"KENTUCK",200,"COOK M",0.137,-0.508,-370.63577,817,172,0.679
"6944",93,5767,45,0,"LOUISIA",100,"LONG R",-0.1301,0.8169,-322.7887,833,158,0.701
"6945",93,14107,45,0,"LOUISIA",100,"JOHNSTON J",-0.1203,0.5873,-307.27228,865,149,0.799
"6946",93,6831,2,0,"MAINE",100,"MUSKIE E",-0.3918,0.1153,-198.6489,883,88,0.764
"6947",93,10736,2,0,"MAINE",100,"HATHAWAY W",-0.4504,0.0497,-255.4595,948,113,0.702
"6948",93,12002,52,0,"MARYLAN",200,"BEALL G",0.171,-0.668,-335.34457,946,157,0.741
"6949",93,10535,52,0,"MARYLAN",200,"MATHIAS C",-0.0864,-0.9506,-241.43118,804,109,0.834
"6950",93,10808,3,0,"MASSACH",100,"KENNEDY E",-0.464,-0.2822,-158.0287,869,68,0.781
"6951",93,11201,3,0,"MASSACH",200,"BROOKE E",-0.1658,-1.0167,-218.49315,883,90,0.705
"6952",93,3824,23,0,"MICHIGA",200,"GRIFFIN R",0.3254,-0.7535,-308.84677,884,140,0.811
"6953",93,4148,23,0,"MICHIGA",100,"HART P",-0.4546,-0.1923,-191.01985,912,84,0.84
"6954",93,10813,33,0,"MINNESO",100,"MONDALE W",-0.4253,-0.0417,-150.67482,865,63,0.817
"6955",93,4728,33,0,"MINNESO",100,"HUMPHREY H",-0.3494,-0.0172,-195.9541,969,82,0.698
"6956",93,8883,46,0,"MISSISS",100,"STENNIS J",-0.0499,0.8638,-210.16971,584,104,0.731
"6957",93,2822,46,0,"MISSISS",100,"EASTLAND J",0.0612,0.8703,-253.88969,811,117,0.755
"6958",93,12104,34,0,"MISSOUR",100,"EAGLETON T",-0.3653,0.3168,-247.87048,881,110,0.794
"6959",93,9141,34,0,"MISSOUR",100,"SYMINGTON S",-0.3304,0.4227,-196.62952,851,66,0.638
"6960",93,6442,64,0,"MONTANA",100,"METCALF L",-0.4927,0.6354,-409.18372,910,186,0.717
"6961",93,5967,64,0,"MONTANA",100,"MANSFIELD M",-0.5333,0.772,-301.22992,907,144,0.814
"6962",93,4660,35,0,"NEBRASK",200,"HRUSKA R",0.4225,-0.2513,-193.75722,943,70,0.806
"6963",93,2267,35,0,"NEBRASK",200,"CURTIS C",0.5111,-0.2444,-200.91806,933,84,0.717
"6964",93,1482,65,0,"NEVADA",100,"CANNON H",-0.1846,0.5167,-301.08588,905,131,0.731
"6965",93,688,65,0,"NEVADA",100,"BIBLE A",-0.2115,0.5885,-283.17783,905,118,0.709
"6966",93,2087,4,0,"NEW HAM",200,"COTTON N",0.4389,-0.4094,-253.34851,738,112,0.705
"6967",93,10810,4,0,"NEW HAM",100,"MCINTYRE T",-0.3044,0.2275,-321.53067,920,149,0.762
"6968",93,1569,12,0,"NEW JER",200,"CASE C",-0.2572,-0.9557,-260.96735,960,117,0.834
"6969",93,10147,12,0,"NEW JER",100,"WILLIAMS H",-0.3463,-0.2939,-165.26498,910,67,0.695
"6970",93,14103,66,0,"NEW MEX",200,"DOMENICI P",0.2074,-0.3622,-338.94958,933,167,0.742
"6971",93,6611,66,0,"NEW MEX",100,"MONTOYA J",-0.208,0.2621,-267.06937,897,118,0.785
"6972",93,4898,13,0,"NEW YOR",200,"JAVITS J",-0.1752,-0.9863,-215.56677,891,95,0.679
"6973",93,13100,13,0,"NEW YOR",112,"BUCKLEY J",0.496,-0.7287,-310.18253,801,157,0.7
"6974",93,2987,47,0,"NORTH C",100,"ERVIN S",-0.0086,1.1932,-311.95108,873,146,0.821
"6975",93,14105,47,0,"NORTH C",200,"HELMS J",0.5548,0.655,-185.76958,942,79,0.742
"6976",93,1252,36,0,"NORTH D",100,"BURDICK Q",-0.3453,0.4408,-291.2605,975,134,0.655
"6977",93,10450,36,0,"NORTH D",200,"YOUNG M",0.1573,0.0069,-374.82346,887,172,0.643
"6978",93,10630,24,0,"OHIO",200,"TAFT R",0.262,-0.959,-390.93875,884,197,0.592
"6979",93,12108,24,0,"OHIO",200,"SAXBE W",0.254,-0.9672,-188.88478,360,99,0.716
"6980",93,14073,24,0,"OHIO",100,"METZENBAUM",-0.4835,0.2088,-147.34886,441,71,0.783
"6981",93,14100,53,0,"OKLAHOM",200,"BARTLETT D",0.4256,-0.1685,-234.45644,956,108,0.643
"6982",93,12101,53,0,"OKLAHOM",200,"BELLMON H",0.3156,-0.7368,-305.31735,691,159,0.638
"6983",93,12107,72,0,"OREGON",200,"PACKWOOD B",0.1268,-0.8063,-360.9404,804,192,0.59
"6984",93,11203,72,0,"OREGON",200,"HATFIELD M",0.0747,-0.9859,-501.55408,951,253,0.686
"6985",93,8301,14,0,"PENNSYL",200,"SCOTT H",0.1473,-0.8237,-361.16254,958,172,0.657
"6986",93,10557,14,0,"PENNSYL",200,"SCHWEIKER R",-0.014,-0.6198,-402.9747,959,203,0.774
"6987",93,10818,5,0,"RHODE I",100,"PELL C",-0.322,-0.1692,-245.75238,957,104,0.747
"6988",93,7229,5,0,"RHODE I",100,"PASTORE J",-0.2552,0.0204,-282.01944,968,129,0.79
"6989",93,9369,48,0,"SOUTH C",200,"THURMOND S",0.4043,0.0877,-232.14397,983,100,0.671
"6990",93,11204,48,0,"SOUTH C",100,"HOLLINGS E",-0.2514,0.9267,-350.96558,881,185,0.782
"6991",93,13000,37,0,"SOUTH D",100,"ABOUREZK J",-0.704,0.696,-222.47754,904,93,0.8
"6992",93,6256,37,0,"SOUTH D",100,"MCGOVERN G",-0.5509,0.3451,-197.62796,886,86,0.701
"6993",93,11200,54,0,"TENNESS",200,"BAKER H",0.2586,-0.5339,-279.16852,787,129,0.706
"6994",93,10571,54,0,"TENNESS",200,"BROCK B",0.3652,-0.5336,-296.9313,852,139,0.769
"6995",93,10823,49,0,"TEXAS",200,"TOWER J",0.4251,-0.2577,-240.85426,918,108,0.708
"6996",93,660,49,0,"TEXAS",100,"BENTSEN L",-0.1387,0.399,-285.34476,826,134,0.774
"6997",93,6754,67,0,"UTAH",100,"MOSS F",-0.3109,0.197,-220.01932,861,87,0.752
"6998",93,645,67,0,"UTAH",200,"BENNETT W",0.5082,-0.448,-209.68462,735,102,0.713
"6999",93,10562,6,0,"VERMONT",200,"STAFFORD R",0.0299,-0.663,-309.41531,913,152,0.642
"7000",93,52,6,0,"VERMONT",200,"AIKEN G",0.0957,-0.5408,-402.69666,910,196,0.727
"7001",93,11048,40,0,"VIRGINI",200,"SCOTT W",0.5063,0.8623,-275.17365,863,122,0.711
"7002",93,10802,40,0,"VIRGINI",328,"BYRD H",0.1119,0.9563,-324.86429,954,154,0.78
"7003",93,5913,73,0,"WASHING",100,"MAGNUSON W",-0.314,0.326,-243.03094,976,102,0.739
"7004",93,4851,73,0,"WASHING",100,"JACKSON H",-0.2626,0.1462,-297.91864,987,120,0.695
"7005",93,1366,56,0,"WEST VI",100,"BYRD R",-0.2545,0.6561,-359.02454,986,171,0.721
"7006",93,7722,56,0,"WEST VI",100,"RANDOLPH J",-0.2403,0.4085,-321.5127,984,151,0.637
"7007",93,7638,25,0,"WISCONS",100,"PROXMIRE W",-0.5086,0.9161,-445.72366,987,217,0.777
"7008",93,10816,25,0,"WISCONS",100,"NELSON G",-0.5362,0.4234,-231.40031,918,96,0.696
"7009",93,6249,68,0,"WYOMING",100,"MCGEE G",-0.1415,0.0942,-288.79471,796,138,0.823
"7010",93,11202,68,0,"WYOMING",200,"HANSEN C",0.4813,-0.2527,-177.81961,910,67,0.687
"7011",94,99905,99,0,"USA",200,"FORD",0.369,-0.9294,-47.75193,127,20,0.677
"7012",94,8764,41,0,"ALABAMA",100,"SPARKMAN",-0.1199,0.7198,-411.10831,1054,192,0.703
"7013",94,12100,41,0,"ALABAMA",100,"ALLEN",0.0945,1.0005,-387.84576,1100,183,0.639
"7014",94,12105,81,0,"ALASKA",100,"GRAVEL",-0.2275,0.0583,-411.05411,917,188,0.694
"7015",94,12109,81,0,"ALASKA",200,"STEVENS",0.1579,-0.6873,-381.6543,1045,180,0.857
"7016",94,10804,61,0,"ARIZONA",200,"FANNIN",0.5972,-0.1483,-165.68956,1073,70,0.793
"7017",94,3658,61,0,"ARIZONA",200,"GOLDWATER",0.6429,-0.729,-167.58167,722,72,0.718
"7018",94,6151,42,0,"ARKANSA",100,"MCCLELLAN",0.0193,0.67,-318.94168,962,151,0.696
"7019",94,14300,42,0,"ARKANSA",100,"BUMPERS",-0.3159,0.5429,-365.86105,1011,182,0.781
"7020",94,12103,71,0,"CALIFOR",100,"CRANSTON",-0.3698,0.0112,-263.40964,1065,111,0.76
"7021",94,10777,71,0,"CALIFOR",100,"TUNNEY",-0.2903,-0.2164,-183.76894,670,86,0.756
"7022",94,14104,62,0,"COLORAD",100,"HASKELL",-0.421,0.51,-292.54129,1044,131,0.755
"7023",94,14305,62,0,"COLORAD",100,"HART  G",-0.413,0.4922,-298.26373,1061,122,0.635
"7024",94,12032,1,0,"CONNECT",200,"WEICKER",0.0993,-0.9225,-458.88187,1010,222,0.739
"7025",94,7847,1,0,"CONNECT",100,"RIBICOFF",-0.3373,-0.173,-329.34357,1090,134,0.657
"7026",94,14101,11,0,"DELAWAR",100,"BIDEN",-0.4034,0.5194,-408.88431,975,187,0.581
"7027",94,11044,11,0,"DELAWAR",200,"ROTH",0.2939,-0.6529,-584.96002,1077,292,0.639
"7028",94,14309,43,0,"FLORIDA",100,"STONE",-0.1437,0.545,-506.58359,1131,241,0.671
"7029",94,13101,43,0,"FLORIDA",100,"CHILES",-0.2042,0.5652,-411.15063,1029,206,0.694
"7030",94,9174,44,0,"GEORGIA",100,"TALMADGE",-0.1079,0.8857,-368.75626,1009,170,0.69
"7031",94,14108,44,0,"GEORGIA",100,"NUNN",-0.098,0.775,-417.24106,1125,208,0.765
"7032",94,4812,82,0,"HAWAII",100,"INOUYE",-0.3058,0.1386,-216.63576,807,108,0.697
"7033",94,3255,82,0,"HAWAII",200,"FONG",0.203,-0.5717,-338.36041,936,154,0.758
"7034",94,11029,63,0,"IDAHO",200,"MCCLURE",0.487,-0.2273,-282.83972,1023,132,0.745
"7035",94,1721,63,0,"IDAHO",100,"CHURCH",-0.3582,0.4457,-246.31538,837,110,0.774
"7036",94,13102,21,0,"ILLINOI",100,"STEVENSON",-0.3098,-0.0833,-278.05807,1087,132,0.726
"7037",94,11205,21,0,"ILLINOI",200,"PERCY",0.0641,-0.8662,-325.87393,1017,159,0.83
"7038",94,10800,22,0,"INDIANA",100,"BAYH",-0.409,0.175,-144.07758,772,63,0.755
"7039",94,4154,22,0,"INDIANA",100,"HARTKE",-0.4444,0.493,-213.83609,760,98,0.847
"7040",94,14102,31,0,"IOWA",100,"CLARK",-0.5364,0.1226,-190.05165,1141,78,0.848
"7041",94,10715,31,0,"IOWA",100,"CULVER",-0.4793,-0.0695,-173.27332,1054,71,0.735
"7042",94,10513,32,0,"KANSAS",200,"DOLE",0.2695,-0.4543,-312.65399,1014,145,0.703
"7043",94,10817,32,0,"KANSAS",200,"PEARSON",0.0338,-0.5435,-360.66397,1022,172,0.735
"7044",94,14106,51,0,"KENTUCK",100,"HUDDLESTON",-0.2883,0.5452,-314.33588,1019,138,0.719
"7045",94,14302,51,0,"KENTUCK",100,"FORD",-0.2312,0.5225,-348.80603,1056,172,0.684
"7046",94,14107,45,0,"LOUISIA",100,"JOHNSTON",-0.1306,0.6182,-396.65085,1045,178,0.632
"7047",94,5767,45,0,"LOUISIA",100,"LONG",-0.1286,0.8153,-444.7196,969,209,0.798
"7048",94,6831,2,0,"MAINE",100,"MUSKIE",-0.4007,0.1401,-238.49863,1058,105,0.787
"7049",94,10736,2,0,"MAINE",100,"HATHAWAY",-0.4504,0.0497,-264.13028,1100,114,0.703
"7050",94,12002,52,0,"MARYLAN",200,"BEALL",0.171,-0.668,-336.69586,954,161,0.786
"7051",94,10535,52,0,"MARYLAN",200,"MATHIAS",-0.0927,-0.9706,-227.56082,943,109,0.843
"7052",94,10808,3,0,"MASSACH",100,"KENNEDY",-0.4631,-0.2822,-164.18315,959,62,0.836
"7053",94,11201,3,0,"MASSACH",200,"BROOKE",-0.1944,-1.0775,-187.48935,1044,84,0.816
"7054",94,4148,23,0,"MICHIGA",100,"HART  P",-0.4472,-0.1917,-155.59447,763,67,0.705
"7055",94,3824,23,0,"MICHIGA",200,"GRIFFIN",0.3233,-0.6868,-349.45532,999,174,0.867
"7056",94,10813,33,0,"MINNESO",100,"MONDALE",-0.4202,-0.0153,-118.44935,833,51,0.855
"7057",94,4728,33,0,"MINNESO",100,"HUMPHREY",-0.3448,-0.0085,-175.79042,1124,68,0.751
"7058",94,2822,46,0,"MISSISS",100,"EASTLAND",0.0515,0.88,-229.74081,803,102,0.737
"7059",94,8883,46,0,"MISSISS",100,"STENNIS",-0.0629,0.8629,-287.79639,944,119,0.775
"7060",94,12104,34,0,"MISSOUR",100,"EAGLETON",-0.3629,0.3172,-261.40268,1025,109,0.76
"7061",94,9141,34,0,"MISSOUR",100,"SYMINGTON",-0.3405,0.4589,-227.49643,828,97,0.695
"7062",94,6442,64,0,"MONTANA",100,"METCALF",-0.5104,0.6956,-339.9317,935,134,0.734
"7063",94,5967,64,0,"MONTANA",100,"MANSFIELD",-0.5567,0.8257,-306.98602,994,148,0.837
"7064",94,2267,35,0,"NEBRASK",200,"CURTIS",0.5131,-0.2547,-176.35005,988,68,0.815
"7065",94,4660,35,0,"NEBRASK",200,"HRUSKA",0.4199,-0.268,-205.8952,1009,82,0.684
"7066",94,1482,65,0,"NEVADA",100,"CANNON",-0.1879,0.553,-386.13113,1016,182,0.761
"7067",94,14077,65,0,"NEVADA",200,"LAXALT",0.4987,-0.3094,-257.05249,942,115,0.746
"7068",94,10810,4,0,"NEW HAM",100,"MCINTYRE",-0.325,0.2584,-300.83279,1026,125,0.737
"7069",94,14310,4,0,"NEW HAM",100,"DURKIN",-0.429,0.445,-215.61394,705,89,0.842
"7070",94,1569,12,0,"NEW JER",200,"CASE",-0.276,-0.9483,-187.22667,1087,86,0.835
"7071",94,10147,12,0,"NEW JER",100,"WILLIAMS",-0.3485,-0.3013,-191.34724,1058,80,0.752
"7072",94,14103,66,0,"NEW MEX",200,"DOMENICI",0.2097,-0.3618,-295.8743,1038,128,0.679
"7073",94,6611,66,0,"NEW MEX",100,"MONTOYA",-0.1886,0.2671,-314.93619,812,146,0.815
"7074",94,4898,13,0,"NEW YOR",200,"JAVITS",-0.1807,-0.9861,-217.50494,1061,99,0.677
"7075",94,13100,13,0,"NEW YOR",112,"BUCKLEY",0.496,-0.7287,-303.87701,778,144,0.621
"7076",94,14308,47,0,"NORTH C",100,"MORGAN",-0.217,0.976,-505.45145,1061,265,0.815
"7077",94,14105,47,0,"NORTH C",200,"HELMS",0.5757,0.6399,-227.72603,1110,96,0.689
"7078",94,1252,36,0,"NORTH D",100,"BURDICK",-0.3371,0.45,-412.0152,1108,201,0.721
"7079",94,10450,36,0,"NORTH D",200,"YOUNG",0.153,-0.0026,-332.09482,1016,153,0.75
"7080",94,14304,24,0,"OHIO",100,"GLENN",-0.2095,0.0697,-290.91492,1010,118,0.664
"7081",94,10630,24,0,"OHIO",200,"TAFT",0.262,-0.959,-417.45282,1018,211,0.643
"7082",94,12101,53,0,"OKLAHOM",200,"BELLMON",0.2849,-0.7457,-448.13165,1016,227,0.794
"7083",94,14100,53,0,"OKLAHOM",200,"BARTLETT",0.4256,-0.1685,-247.18143,1070,108,0.608
"7084",94,11203,72,0,"OREGON",200,"HATFIELD",0.069,-0.9866,-546.8728,1098,271,0.664
"7085",94,12107,72,0,"OREGON",200,"PACKWOOD",0.1212,-0.8054,-427.94669,1046,198,0.747
"7086",94,8301,14,0,"PENNSYL",200,"SCOTT  H",0.1507,-0.8283,-319.83325,1094,132,0.654
"7087",94,10557,14,0,"PENNSYL",200,"SCHWEIKER",0.045,-0.5822,-457.23328,1077,241,0.815
"7088",94,10818,5,0,"RHODE I",100,"PELL",-0.3262,-0.1825,-225.06747,1097,103,0.766
"7089",94,7229,5,0,"RHODE I",100,"PASTORE",-0.2597,0.0466,-299.86411,1124,138,0.827
"7090",94,9369,48,0,"SOUTH C",200,"THURMOND",0.4014,0.0751,-215.44002,1131,84,0.619
"7091",94,11204,48,0,"SOUTH C",100,"HOLLINGS",-0.2567,0.932,-507.61337,1057,267,0.804
"7092",94,13000,37,0,"SOUTH D",100,"ABOUREZK",-0.704,0.696,-224.21164,1026,86,0.857
"7093",94,6256,37,0,"SOUTH D",100,"MCGOVERN",-0.5538,0.3289,-130.58577,845,59,0.728
"7094",94,11200,54,0,"TENNESS",200,"BAKER",0.257,-0.558,-298.06104,938,125,0.684
"7095",94,10571,54,0,"TENNESS",200,"BROCK",0.3652,-0.5336,-352.91415,928,168,0.689
"7096",94,660,49,0,"TEXAS",100,"BENTSEN",-0.1407,0.4018,-342.88583,920,160,0.78
"7097",94,10823,49,0,"TEXAS",200,"TOWER",0.4152,-0.3102,-270.76227,1088,120,0.757
"7098",94,6754,67,0,"UTAH",100,"MOSS",-0.2887,0.174,-269.64172,968,121,0.78
"7099",94,14303,67,0,"UTAH",200,"GARN",0.4497,-0.3566,-260.08987,1048,111,0.717
"7100",94,10562,6,0,"VERMONT",200,"STAFFORD",0.0269,-0.6873,-343.6319,1035,167,0.827
"7101",94,14307,6,0,"VERMONT",100,"LEAHY",-0.3464,0.042,-206.75089,1087,83,0.716
"7102",94,10802,40,0,"VIRGINI",328,"BYRD H F",0.135,0.9937,-362.42032,1085,169,0.768
"7103",94,11048,40,0,"VIRGINI",200,"SCOTT  W",0.5063,0.8623,-266.13718,1007,117,0.771
"7104",94,5913,73,0,"WASHING",100,"MAGNUSON",-0.3187,0.3476,-286.78473,1104,130,0.793
"7105",94,4851,73,0,"WASHING",100,"JACKSON",-0.2625,0.1549,-265.24203,1142,109,0.694
"7106",94,7722,56,0,"WEST VI",100,"RANDOLPH",-0.2376,0.45,-415.96933,1139,211,0.691
"7107",94,1366,56,0,"WEST VI",100,"BYRD R C",-0.2622,0.6767,-419.35791,1134,210,0.782
"7108",94,10816,25,0,"WISCONS",100,"NELSON",-0.524,0.4554,-263.43378,1074,110,0.642
"7109",94,7638,25,0,"WISCONS",100,"PROXMIRE",-0.5085,1.0266,-507.03806,1144,236,0.843
"7110",94,11202,68,0,"WYOMING",200,"HANSEN",0.4757,-0.2375,-186.24492,1087,73,0.696
"7111",94,6249,68,0,"WYOMING",100,"MCGEE",-0.1184,0.0697,-305.0463,841,134,0.742
"7112",95,99906,99,0,"USA",100,"CARTER",-0.4011,0.071,-66.52933,223,34,0.597
"7113",95,8764,41,0,"ALABAMA",100,"SPARKMAN",-0.1159,0.7204,-453.42413,878,224,0.744
"7114",95,12100,41,0,"ALABAMA",100,"ALLEN  J.",0.1244,1.0031,-210.12802,709,90,0.68
"7115",95,14517,41,0,"ALABAMA",100,"ALLEN  M.",0.119,0.427,-68.53425,178,37,0.666
"7116",95,12109,81,0,"ALASKA",200,"STEVENS",0.1627,-0.6721,-402.94446,990,197,0.697
"7117",95,12105,81,0,"ALASKA",100,"GRAVEL",-0.1654,-0.016,-305.93918,846,136,0.611
"7118",95,14502,61,0,"ARIZONA",100,"DECONCINI",-0.193,0.7198,-483.20947,980,237,0.771
"7119",95,3658,61,0,"ARIZONA",200,"GOLDWATER",0.6402,-0.7962,-194.66339,750,91,0.671
"7120",95,14300,42,0,"ARKANSA",100,"BUMPERS",-0.3219,0.5455,-366.87012,920,174,0.728
"7121",95,6151,42,0,"ARKANSA",100,"MCCLELLAN",0.0064,0.6704,-43.81304,138,20,0.683
"7122",95,14514,42,0,"ARKANSA",100,"HODGES",-0.3167,0.727,-165.03175,433,77,0.745
"7123",95,12103,71,0,"CALIFOR",100,"CRANSTON",-0.3747,-0.0069,-285.00577,967,132,0.674
"7124",95,14504,71,0,"CALIFOR",200,"HAYAKAWA",0.397,-0.819,-358.23016,908,178,0.714
"7125",95,14305,62,0,"COLORAD",100,"HART",-0.4118,0.42,-329.60315,977,151,0.684
"7126",95,14104,62,0,"COLORAD",100,"HASKELL",-0.421,0.51,-277.17548,730,128,0.635
"7127",95,12032,1,0,"CONNECT",200,"WEICKER",0.0663,-0.9594,-400.80603,883,191,0.762
"7128",95,7847,1,0,"CONNECT",100,"RIBICOFF",-0.3423,-0.1737,-267.40976,984,120,0.638
"7129",95,11044,11,0,"DELAWAR",200,"ROTH",0.2897,-0.6539,-443.76459,987,201,0.61
"7130",95,14101,11,0,"DELAWAR",100,"BIDEN",-0.3936,0.4799,-449.68567,909,206,0.646
"7131",95,14309,43,0,"FLORIDA",100,"STONE",-0.1437,0.545,-430.93985,986,217,0.658
"7132",95,13101,43,0,"FLORIDA",100,"CHILES",-0.2001,0.5621,-421.51825,1007,202,0.692
"7133",95,9174,44,0,"GEORGIA",100,"TALMADGE",-0.126,0.8838,-330.81467,899,150,0.691
"7134",95,14108,44,0,"GEORGIA",100,"NUNN",-0.1063,0.7709,-363.40082,982,171,0.757
"7135",95,10605,82,0,"HAWAII",100,"MATSUNAGA",-0.3077,0.0494,-272.49658,977,122,0.753
"7136",95,4812,82,0,"HAWAII",100,"INOUYE",-0.3083,0.1457,-232.2011,820,107,0.702
"7137",95,1721,63,0,"IDAHO",100,"CHURCH",-0.358,0.461,-332.94971,940,157,0.779
"7138",95,11029,63,0,"IDAHO",200,"MCCLURE",0.4954,-0.2168,-211.07613,844,94,0.689
"7139",95,13102,21,0,"ILLINOI",100,"STEVENSON",-0.298,-0.0809,-344.56393,925,156,0.685
"7140",95,11205,21,0,"ILLINOI",200,"PERCY",0.0705,-0.8582,-338.40219,893,153,0.714
"7141",95,14506,22,0,"INDIANA",200,"LUGAR",0.3306,-0.5946,-345.83362,1027,159,0.756
"7142",95,10800,22,0,"INDIANA",100,"BAYH",-0.4154,0.1697,-270.24881,966,121,0.812
"7143",95,10715,31,0,"IOWA",100,"CULVER",-0.4793,-0.0695,-207.11055,997,87,0.822
"7144",95,14102,31,0,"IOWA",100,"CLARK",-0.5364,0.1226,-198.64742,1016,85,0.704
"7145",95,10817,32,0,"KANSAS",200,"PEARSON",0.0056,-0.5552,-293.85263,836,140,0.724
"7146",95,10513,32,0,"KANSAS",200,"DOLE",0.2741,-0.4555,-323.10175,1001,152,0.675
"7147",95,14106,51,0,"KENTUCK",100,"HUDDLESTON",-0.2788,0.5431,-341.81876,870,147,0.661
"7148",95,14302,51,0,"KENTUCK",100,"FORD",-0.2346,0.5587,-402.09335,970,192,0.651
"7149",95,5767,45,0,"LOUISIA",100,"LONG",-0.1271,0.8136,-382.00183,891,195,0.696
"7150",95,14107,45,0,"LOUISIA",100,"JOHNSTON",-0.1409,0.6492,-301.44934,832,137,0.77
"7151",95,10736,2,0,"MAINE",100,"HATHAWAY",-0.4504,0.0497,-226.33121,866,96,0.719
"7152",95,6831,2,0,"MAINE",100,"MUSKIE",-0.4096,0.1649,-310.34918,939,147,0.809
"7153",95,13039,52,0,"MARYLAN",100,"SARBANES",-0.446,-0.04,-212.5311,1003,87,0.757
"7154",95,10535,52,0,"MARYLAN",200,"MATHIAS",-0.099,-0.9907,-241.89778,867,118,0.837
"7155",95,10808,3,0,"MASSACH",100,"KENNEDY",-0.4622,-0.2822,-165.69684,929,67,0.646
"7156",95,11201,3,0,"MASSACH",200,"BROOKE",-0.2231,-1.1383,-382.29956,875,149,0.673
"7157",95,3824,23,0,"MICHIGA",200,"GRIFFIN",0.3212,-0.6202,-294.612,745,144,0.757
"7158",95,11043,23,0,"MICHIGA",100,"RIEGLE",-0.469,0.0509,-278.20084,998,118,0.786
"7159",95,4728,33,0,"MINNESO",100,"HUMPHREY  H",-0.3403,2e-04,-119.78614,498,49,0.856
"7160",95,14516,33,0,"MINNESO",100,"HUMPHREY  M",-0.4612,0.023,-64.51901,414,24,0.781
"7161",95,14513,33,0,"MINNESO",100,"ANDERSON",-0.4504,0.1597,-207.71893,839,101,0.739
"7162",95,2822,46,0,"MISSISS",100,"EASTLAND",0.0418,0.8897,-233.49446,773,110,0.715
"7163",95,8883,46,0,"MISSISS",100,"STENNIS",-0.0759,0.862,-279.51401,832,121,0.668
"7164",95,14501,34,0,"MISSOUR",200,"DANFORTH",0.1226,-0.6004,-406.7366,1008,212,0.696
"7165",95,12104,34,0,"MISSOUR",100,"EAGLETON",-0.3604,0.3176,-346.19336,954,173,0.631
"7166",95,12039,64,0,"MONTANA",100,"MELCHER",-0.2027,0.4574,-448.37985,974,240,0.642
"7167",95,6442,64,0,"MONTANA",100,"METCALF",-0.5281,0.7558,-140.97923,318,62,0.64
"7168",95,14515,64,0,"MONTANA",100,"HATFIELD  P",-0.279,0.5582,-171.39041,384,90,0.631
"7169",95,14512,35,0,"NEBRASK",100,"ZORINSKY",-0.1144,0.9324,-473.59598,1030,241,0.814
